StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Zone,StationName
KA010,2020-02-04,,62.82,6.43,16.17,22.47,,0.91,2.88,,,,,61.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-05,,53.67,6.03,15.62,21.55,,0.97,8.04,,,,,72.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-06,,83.52,6.14,15.92,22.0,,0.9,3.47,,,,,73.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-07,,85.62,6.23,15.84,21.96,,0.91,5.24,,,,,84.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-08,,80.12,6.33,16.73,22.5,,0.92,7.07,,,,,87.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-09,,61.69,6.44,16.21,22.48,,0.89,6.94,,,,,70.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-10,,62.15,6.5,16.28,22.71,,0.95,13.04,,,,,74.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-11,,61.94,6.58,16.52,23.01,,0.88,4.6,,,,,63.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-12,,63.56,6.48,16.19,22.54,,0.91,6.31,,,,,63.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-13,,68.45,6.49,16.52,22.95,,0.97,10.3,,,,,76.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-14,,76.41,6.17,15.73,21.78,,0.99,8.4,,,,,78.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-15,,85.39,6.35,16.4,22.65,,0.94,8.02,,,,,78.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-16,,74.14,6.89,18.18,23.84,,0.87,13.78,,,,,86.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-17,,65.42,6.86,16.99,23.72,,0.88,20.46,,,,,71.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-18,,59.26,7.42,16.67,23.85,,0.89,13.95,,,,,61.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-19,,76.02,6.79,16.51,23.12,,0.96,13.36,,,,,80.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-20,,76.6,6.51,16.02,22.31,,0.96,8.35,,,,,78.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-21,,57.82,6.79,16.52,23.14,,0.93,11.03,,,,,81.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-22,,63.38,7.12,17.4,24.38,,0.96,12.25,,,,,72.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-23,,61.3,7.01,16.87,23.72,,0.89,7.1,,,,,62.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-24,,64.84,7.18,17.41,24.47,,0.95,6.59,,,,,66.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-25,,80.48,6.85,16.53,23.23,,0.97,6.25,,,,,71.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-26,,74.33,6.81,16.15,22.81,,0.94,6.07,,,,,83.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-27,,77.05,7.11,16.59,23.56,,0.94,6.53,,,,,70.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-28,,91.42,8.01,16.89,24.69,,0.89,6.52,,,,,87.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-02-29,,83.02,7.91,16.71,24.41,,0.47,3.78,,,,,90.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-01,,73.05,7.57,16.93,24.27,,0.47,3.75,,,,,78.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-02,,94.69,7.67,17.0,24.5,,0.52,3.48,,,,,78.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-03,,109.69,7.87,16.78,24.45,,0.49,3.78,,,,,103.0,Moderate,Industrial,Sanegurava Halli
KA010,2020-03-04,,86.89,9.66,18.32,27.31,,0.42,5.23,,,,,102.0,Moderate,Industrial,Sanegurava Halli
KA010,2020-03-05,,87.14,9.0,17.11,25.21,,0.45,7.81,,,,,92.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-06,,64.93,8.75,17.54,26.07,,0.48,9.14,,,,,71.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-07,,68.68,7.52,16.72,24.02,,0.47,3.1,,,,,67.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-08,,67.98,7.42,16.72,23.93,,0.47,3.28,,,,,70.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-09,,67.53,7.57,16.5,23.87,,0.48,3.5,,,,,63.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-10,,70.4,7.99,17.2,24.96,,0.49,3.32,,,,,70.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-11,,68.37,8.6,17.54,25.91,,0.46,7.2,,,,,71.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-12,,75.84,7.16,16.15,23.14,,0.45,2.78,,,,,70.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-13,,73.28,7.53,16.68,24.04,,0.47,2.81,,,,,76.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-14,,64.58,7.54,17.21,24.71,,0.48,2.91,,,,,69.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-15,,66.75,7.17,16.4,23.2,,0.35,3.25,,,,,67.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-16,,59.86,7.56,16.6,23.95,,0.49,3.89,,,,,62.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-17,,55.66,7.49,16.65,23.94,,0.47,3.29,,,,,58.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-18,,59.57,7.66,17.22,24.86,,0.48,3.89,,,,,56.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-19,,71.06,7.51,16.42,23.72,,0.49,3.21,,,,,66.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-20,,65.19,7.63,17.06,24.42,,0.51,2.66,,,,,75.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-21,,91.92,7.74,16.79,24.3,,0.53,3.4,,,,,64.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-22,,74.91,7.8,16.7,24.22,,0.42,4.19,,,,,91.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-23,,80.19,7.65,17.34,24.48,,0.48,3.25,,,,,79.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-24,,86.38,7.35,16.53,23.68,,0.45,3.55,,,,,89.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-25,,58.74,7.63,16.94,24.26,,0.45,6.49,,,,,69.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-26,,60.21,7.82,16.98,24.56,,0.45,7.68,,,,,59.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-27,,57.46,11.3,15.91,22.49,,0.42,4.86,,,,,58.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-28,,53.65,7.91,17.36,25.05,,0.41,6.28,,,,,57.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-29,,54.23,7.65,16.72,24.14,,0.42,2.86,,,,,52.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-30,,61.44,8.65,18.55,26.98,,0.41,3.08,,,,,61.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-03-31,,56.57,8.95,18.29,26.63,,0.45,3.37,,,,,57.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-01,,56.79,7.52,16.54,23.88,,0.44,4.92,,,,,58.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-02,,68.21,7.48,16.42,23.69,,0.44,2.8,,,,,60.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-03,,77.17,7.54,16.64,23.98,,0.45,2.83,,,,,79.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-04,,73.23,7.67,16.78,24.29,,0.43,3.01,,,,,73.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-05,,70.29,7.65,17.1,24.35,,0.47,2.51,,,,,71.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-06,,58.34,7.84,17.39,24.86,,0.43,2.84,,,,,60.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-07,,17.37,7.85,16.74,24.1,,0.39,4.47,,,,,48.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-08,,13.25,8.24,17.31,25.27,,0.43,3.29,,,,,31.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-09,,13.27,8.1,17.44,25.06,,0.43,2.97,,,,,32.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-10,,13.48,7.4,16.68,23.6,,0.43,6.66,,,,,31.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-11,,13.4,8.02,17.27,24.96,,0.44,4.28,,,,,30.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-12,,13.61,8.04,17.6,25.38,,0.43,3.19,,,,,32.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-13,,13.42,8.11,17.17,25.01,,0.47,3.29,,,,,45.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-14,,13.34,7.83,17.01,24.61,,0.4,2.91,,,,,36.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-15,,13.44,7.88,17.53,25.17,,0.42,2.98,,,,,31.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-16,,13.0,7.83,17.02,24.58,,0.42,2.7,,,,,31.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-17,,13.47,7.34,16.64,23.74,,0.47,2.87,,,,,30.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-18,,13.55,7.47,17.02,24.33,,0.44,2.94,,,,,31.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-19,,13.13,8.02,17.0,24.79,,0.43,2.82,,,,,40.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-20,,13.45,7.87,17.46,25.12,,0.4,3.14,,,,,31.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-21,,126.35,7.71,18.86,24.56,,0.45,3.07,,,,,61.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-22,,58.07,8.03,17.09,24.89,,0.46,3.76,,,,,111.0,Moderate,Industrial,Sanegurava Halli
KA010,2020-04-23,,55.16,8.08,17.1,24.98,,0.44,3.51,,,,,56.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-24,,46.97,8.45,17.32,25.59,,0.45,3.77,,,,,52.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-25,,52.31,10.03,16.95,24.21,,0.45,3.82,,,,,50.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-26,,54.14,7.87,16.51,23.88,,0.45,4.07,,,,,53.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-27,,55.92,8.11,17.07,24.97,,0.46,4.66,,,,,52.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-28,,64.11,7.69,17.04,24.28,,0.44,4.57,,,,,64.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-04-29,,36.97,8.19,17.69,25.79,,0.45,3.67,,,,,50.0,Good,Industrial,Sanegurava Halli
KA010,2020-04-30,,51.36,8.12,17.11,24.18,,0.46,4.07,,,,,42.0,Good,Industrial,Sanegurava Halli
KA010,2020-05-01,,62.01,9.24,17.17,24.12,,0.49,5.32,,,,,60.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-02,,53.46,7.92,16.9,24.77,,0.45,5.95,,,,,57.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-03,,59.96,8.01,17.29,25.14,,0.45,5.62,,,,,54.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-04,,76.57,8.05,17.53,25.57,,0.46,3.24,,,,,68.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-05,,94.34,10.05,16.82,24.72,,0.44,5.1,,,,,88.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-06,,68.29,8.07,17.32,25.28,,0.45,5.04,,,,,82.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-07,,72.71,7.77,16.84,24.51,,0.45,3.03,,,,,70.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-08,,54.93,8.26,17.61,25.8,,0.46,2.82,,,,,62.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-09,,61.73,8.12,17.85,25.66,,0.45,5.35,,,,,57.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-10,,61.08,9.77,17.23,24.95,,0.46,2.85,,,,,66.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-11,,130.59,9.43,18.98,28.27,,0.48,5.7,,,,,67.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-12,,195.18,8.26,17.45,25.59,,0.43,2.86,,,,,188.0,Moderate,Industrial,Sanegurava Halli
KA010,2020-05-13,,27.16,8.67,18.22,26.77,,0.46,2.81,,,,,68.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-14,,42.41,13.39,17.31,24.99,,0.43,3.34,,,,,37.0,Good,Industrial,Sanegurava Halli
KA010,2020-05-15,,34.2,12.17,17.8,26.12,,0.51,8.19,,,,,53.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-16,,46.14,9.28,18.47,27.6,,0.42,3.29,,,,,39.0,Good,Industrial,Sanegurava Halli
KA010,2020-05-17,,48.92,9.16,17.99,26.99,,0.39,2.58,,,,,49.0,Good,Industrial,Sanegurava Halli
KA010,2020-05-18,,36.4,38.99,16.15,22.1,,0.39,2.38,,,,,39.0,Good,Industrial,Sanegurava Halli
KA010,2020-05-19,,65.34,8.9,17.59,26.36,,0.43,1.66,,,,,52.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-20,,51.71,9.22,18.28,27.34,,0.43,2.44,,,,,60.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-21,,50.0,10.33,19.83,30.0,,0.45,2.64,,,,,52.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-05-22,,27.34,10.54,17.72,26.17,,0.47,2.14,,,,,51.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-06-09,,30.81,6.47,23.48,29.91,,0.45,3.1,,,,,39.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-10,,132.6,59.56,29.18,36.71,,0.45,3.34,,,,,109.0,Moderate,Industrial,Sanegurava Halli
KA010,2020-06-11,,21.35,9.53,18.33,27.68,,0.47,3.17,,,,,64.0,Satisfactory,Industrial,Sanegurava Halli
KA010,2020-06-12,,13.71,13.4,23.43,37.01,,0.41,3.45,,,,,23.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-13,,23.81,13.05,23.11,36.15,,0.44,2.5,,,,,45.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-14,,26.29,12.55,22.96,35.01,,0.4,5.41,,,,,45.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-15,,19.15,13.26,23.27,36.41,,0.43,5.37,,,,,45.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-16,,15.64,14.24,23.56,37.2,,0.43,3.86,,,,,46.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-17,,25.9,16.75,23.37,36.68,,0.45,4.3,,,,,46.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-18,,46.27,12.98,22.76,35.74,,0.43,7.66,,,,,45.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-19,,32.07,13.2,23.18,36.38,,0.45,3.45,,,,,48.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-21,,24.78,12.21,23.13,34.53,,0.44,2.93,,,,,44.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-22,,18.04,12.81,23.04,35.95,,0.44,2.0,,,,,44.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-23,,14.03,12.99,22.9,35.87,,0.46,2.51,,,,,45.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-24,,18.09,13.19,23.39,36.51,,0.47,2.82,,,,,46.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-25,,22.15,13.33,23.45,36.77,,0.45,3.66,,,,,46.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-26,,18.63,14.59,23.38,37.1,,0.41,2.63,,,,,50.0,Good,Industrial,Sanegurava Halli
KA010,2020-06-30,,16.46,13.6,23.66,37.23,,0.41,3.3,,,,,46.0,Good,Industrial,Sanegurava Halli
KA010,2020-07-01,,14.86,13.3,21.65,34.95,,0.36,,,,,,46.0,Good,Industrial,Sanegurava Halli
KA011,2018-06-30,28.55,106.08,93.02,34.31,93.89,24.15,,8.24,8.48,1.71,3.77,,113.0,Moderate,Traffic,Silk Board
KA011,2018-07-01,30.56,98.76,57.19,28.18,61.48,22.46,0.62,9.19,8.45,1.34,2.43,,101.0,Moderate,Traffic,Silk Board
KA011,2018-07-02,25.01,95.14,64.1,24.61,65.2,26.02,1.13,8.26,8.35,1.3,3.04,,96.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-03,38.86,114.12,85.63,23.05,81.87,24.24,1.59,9.52,7.0,1.68,2.52,,104.0,Moderate,Traffic,Silk Board
KA011,2018-07-04,30.16,117.95,82.06,20.06,77.38,24.58,1.41,8.17,6.37,1.54,2.96,,113.0,Moderate,Traffic,Silk Board
KA011,2018-07-05,28.24,130.6,79.67,23.83,77.45,22.58,1.3,10.44,6.44,1.38,3.93,,113.0,Moderate,Traffic,Silk Board
KA011,2018-07-06,26.38,108.32,75.88,19.83,72.24,26.6,1.5,7.3,6.43,1.46,2.76,,119.0,Moderate,Traffic,Silk Board
KA011,2018-07-07,20.56,75.9,59.78,19.43,58.93,23.94,1.15,6.34,6.72,1.34,2.06,,93.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-08,21.89,77.12,63.23,17.79,60.88,25.06,1.22,7.6,6.84,1.34,1.83,,84.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-09,28.32,105.69,95.58,20.35,88.53,22.15,1.74,8.78,6.25,1.56,3.21,,103.0,Moderate,Traffic,Silk Board
KA011,2018-07-10,25.71,99.73,75.64,25.0,74.79,11.86,1.7,9.93,8.12,1.36,3.74,,113.0,Moderate,Traffic,Silk Board
KA011,2018-07-11,23.65,108.56,74.59,23.1,72.92,11.67,1.7,11.56,7.35,1.21,3.66,,105.0,Moderate,Traffic,Silk Board
KA011,2018-07-12,24.92,114.44,72.01,21.22,69.83,16.47,1.62,10.13,6.86,1.25,2.18,,107.0,Moderate,Traffic,Silk Board
KA011,2018-07-13,22.77,118.23,90.18,32.04,90.36,24.61,1.5,6.84,10.46,1.58,1.63,,114.0,Moderate,Traffic,Silk Board
KA011,2018-07-14,24.19,113.09,72.92,24.27,72.19,21.4,1.23,7.89,9.33,1.21,0.88,,108.0,Moderate,Traffic,Silk Board
KA011,2018-07-15,19.59,113.85,53.05,20.33,53.94,19.51,0.96,8.96,10.18,0.98,0.85,,108.0,Moderate,Traffic,Silk Board
KA011,2018-07-16,22.06,95.47,83.17,20.77,78.68,20.27,1.31,11.37,8.22,1.24,1.44,,102.0,Moderate,Traffic,Silk Board
KA011,2018-07-17,24.96,91.54,50.3,21.86,52.52,17.4,1.28,7.44,8.92,1.33,3.7,,100.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-18,25.34,95.0,24.64,24.39,30.16,15.68,1.26,8.13,9.18,1.3,2.53,,90.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-19,25.62,53.69,19.1,26.16,28.47,14.5,1.21,6.59,8.28,1.3,2.03,,97.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-20,25.9,60.53,19.55,26.72,28.48,16.93,1.24,10.28,9.44,1.27,1.97,,79.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-21,26.29,59.68,7.77,25.19,17.75,16.71,1.33,11.55,9.91,1.24,2.33,,91.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-22,25.34,64.81,,17.93,1.62,18.28,0.8,10.42,10.61,0.96,1.74,,72.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-23,28.98,61.67,17.35,23.35,26.5,7.6,1.54,12.02,8.94,1.34,2.2,,109.0,Moderate,Traffic,Silk Board
KA011,2018-07-24,27.54,82.55,,,,,1.41,10.72,7.71,1.21,1.31,,104.0,Moderate,Traffic,Silk Board
KA011,2018-07-25,27.83,64.06,,,,,1.76,10.43,8.18,1.79,16.48,,100.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-26,28.0,79.86,,,,,1.4,10.55,8.13,1.35,2.16,,101.0,Moderate,Traffic,Silk Board
KA011,2018-07-27,30.92,79.85,,,,,1.06,8.77,7.56,1.07,3.17,,89.0,Satisfactory,Traffic,Silk Board
KA011,2018-07-31,30.89,130.12,86.18,24.89,83.31,31.13,1.31,7.02,8.38,1.19,6.69,,122.0,Moderate,Traffic,Silk Board
KA011,2018-08-01,25.39,113.72,78.05,22.39,75.48,28.7,1.26,7.33,8.97,0.99,5.89,,123.0,Moderate,Traffic,Silk Board
KA011,2018-08-02,,,,,,,,,,,,,108.0,Moderate,Traffic,Silk Board
KA011,2018-08-04,33.49,156.27,95.25,24.01,90.2,25.78,1.48,7.68,7.09,1.25,6.38,,138.0,Moderate,Traffic,Silk Board
KA011,2018-08-05,29.76,138.48,80.46,20.79,76.56,24.79,1.36,16.59,7.04,1.14,5.83,,132.0,Moderate,Traffic,Silk Board
KA011,2018-08-06,28.48,123.06,97.67,22.51,91.38,25.4,1.48,6.85,7.66,1.21,6.36,,126.0,Moderate,Traffic,Silk Board
KA011,2018-08-07,28.71,129.2,99.28,23.93,93.45,27.04,1.61,7.01,6.97,1.24,6.54,,126.0,Moderate,Traffic,Silk Board
KA011,2018-08-08,29.92,91.31,104.79,21.93,96.95,24.4,1.65,7.06,7.2,1.24,6.77,,121.0,Moderate,Traffic,Silk Board
KA011,2018-08-09,28.72,138.38,106.75,26.31,100.86,31.49,1.7,7.1,7.0,1.38,7.15,,127.0,Moderate,Traffic,Silk Board
KA011,2018-08-10,30.7,145.43,112.74,23.19,103.99,24.91,1.56,8.4,6.61,1.36,6.89,,135.0,Moderate,Traffic,Silk Board
KA011,2018-08-11,27.72,120.05,109.46,21.05,100.27,26.71,1.54,5.44,6.7,1.52,6.79,,129.0,Moderate,Traffic,Silk Board
KA011,2018-08-12,21.07,94.95,84.59,18.82,78.87,23.41,1.31,7.78,6.54,1.06,5.49,,118.0,Moderate,Traffic,Silk Board
KA011,2018-08-13,23.65,98.44,93.39,20.64,86.99,25.54,1.45,6.97,6.81,1.11,5.88,,113.0,Moderate,Traffic,Silk Board
KA011,2018-08-14,27.89,79.43,102.9,22.69,95.81,21.0,1.6,7.92,6.86,1.18,6.25,,121.0,Moderate,Traffic,Silk Board
KA011,2018-08-15,26.68,79.12,83.61,23.25,80.43,26.1,1.49,4.78,7.18,1.18,6.14,,136.0,Moderate,Traffic,Silk Board
KA011,2018-08-16,24.06,97.03,75.97,24.54,74.91,22.34,1.25,6.15,10.31,0.95,5.23,,109.0,Moderate,Traffic,Silk Board
KA011,2018-08-17,25.16,111.85,96.81,27.35,93.26,11.54,0.85,5.32,6.22,1.05,4.87,,104.0,Moderate,Traffic,Silk Board
KA011,2018-08-18,33.65,120.74,83.54,30.15,84.35,14.51,1.13,6.37,6.4,1.04,4.63,,117.0,Moderate,Traffic,Silk Board
KA011,2018-08-19,24.17,117.5,71.29,29.23,73.5,10.45,1.16,6.9,8.69,0.94,4.01,,116.0,Moderate,Traffic,Silk Board
KA011,2018-08-20,32.96,133.74,101.06,30.24,98.64,15.03,1.54,7.12,8.64,1.07,5.12,,112.0,Moderate,Traffic,Silk Board
KA011,2018-08-21,31.74,140.23,96.65,28.22,93.68,16.34,1.48,5.21,8.3,0.93,4.92,,130.0,Moderate,Traffic,Silk Board
KA011,2018-08-22,33.33,137.85,101.19,29.86,98.24,12.59,1.6,5.61,8.22,0.98,5.08,,132.0,Moderate,Traffic,Silk Board
KA011,2018-08-23,27.91,121.19,110.26,31.62,106.55,14.24,2.05,8.34,7.56,1.11,5.55,,130.0,Moderate,Traffic,Silk Board
KA011,2018-08-24,37.27,126.88,115.36,30.66,110.1,19.1,1.72,7.51,7.91,1.27,5.9,,134.0,Moderate,Traffic,Silk Board
KA011,2018-08-25,37.34,151.07,104.21,27.35,99.36,24.02,1.78,6.11,7.95,1.32,6.46,,131.0,Moderate,Traffic,Silk Board
KA011,2018-08-26,28.49,115.55,84.67,23.26,81.3,19.22,1.24,4.86,8.06,1.06,5.38,,131.0,Moderate,Traffic,Silk Board
KA011,2018-08-27,35.0,135.4,115.9,23.89,106.93,24.02,1.72,6.0,7.1,1.36,6.6,,126.0,Moderate,Traffic,Silk Board
KA011,2018-08-28,35.7,134.34,96.02,26.41,92.2,22.33,1.43,5.82,8.15,1.14,5.61,,124.0,Moderate,Traffic,Silk Board
KA011,2018-08-29,29.18,134.84,115.87,34.82,116.61,34.03,1.56,,5.93,1.14,5.9,,126.0,Moderate,Traffic,Silk Board
KA011,2018-08-30,37.27,156.24,117.87,31.58,112.6,15.49,1.56,,6.38,1.16,5.67,,134.0,Moderate,Traffic,Silk Board
KA011,2018-08-31,34.31,136.49,121.81,32.3,116.2,17.78,1.74,1.27,7.22,1.14,5.77,,131.0,Moderate,Traffic,Silk Board
KA011,2018-09-01,40.96,164.88,94.13,29.78,92.37,16.72,1.58,2.48,7.66,1.1,5.03,,143.0,Moderate,Traffic,Silk Board
KA011,2018-09-02,33.95,138.62,80.08,29.15,80.69,16.67,1.45,8.25,8.34,0.98,4.82,,135.0,Moderate,Traffic,Silk Board
KA011,2018-09-03,39.28,144.05,127.16,32.13,120.55,16.71,1.83,8.28,8.29,1.21,5.88,,128.0,Moderate,Traffic,Silk Board
KA011,2018-09-04,43.21,161.6,99.71,34.7,99.6,19.77,1.92,9.85,8.91,1.24,6.01,,143.0,Moderate,Traffic,Silk Board
KA011,2018-09-05,39.96,144.99,98.77,31.48,97.12,22.01,1.81,8.36,8.37,1.19,5.66,,137.0,Moderate,Traffic,Silk Board
KA011,2018-09-06,40.01,135.44,104.45,30.5,101.13,22.07,1.67,9.72,7.96,1.31,5.55,,130.0,Moderate,Traffic,Silk Board
KA011,2018-09-07,37.78,127.88,103.82,29.27,100.06,24.56,1.62,9.23,7.89,1.41,5.83,,120.0,Moderate,Traffic,Silk Board
KA011,2018-09-08,37.0,138.0,132.17,24.25,120.35,31.2,1.78,8.55,5.7,1.85,7.78,,133.0,Moderate,Traffic,Silk Board
KA011,2018-09-11,44.24,116.65,51.81,41.25,64.06,21.83,1.58,7.09,22.64,1.44,6.97,,107.0,Moderate,Traffic,Silk Board
KA011,2018-09-12,40.5,122.61,55.52,48.4,70.88,21.73,1.28,7.89,18.91,1.36,5.06,,117.0,Moderate,Traffic,Silk Board
KA011,2018-09-13,35.07,95.69,41.49,32.45,51.09,28.77,1.62,7.17,14.01,1.11,5.22,,108.0,Moderate,Traffic,Silk Board
KA011,2018-09-14,34.06,90.43,42.33,38.29,54.86,27.77,1.15,4.25,22.74,1.0,5.0,,95.0,Satisfactory,Traffic,Silk Board
KA011,2018-09-15,37.49,94.86,54.74,46.03,69.09,28.36,1.09,6.86,15.54,1.12,5.59,,97.0,Satisfactory,Traffic,Silk Board
KA011,2018-09-16,34.15,102.25,81.26,43.83,89.38,24.65,1.51,7.79,12.19,1.24,6.17,,109.0,Moderate,Traffic,Silk Board
